id,Leave_Next_Month,Gender,Pensioner,Married,Children,Months_with_company,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Type_contract,Paperless_Billing,Payment_Method,Monthly_Payment,Total_Payment
4049,0,F,1,Y,N,46,Y,Y,Fiber optic,N,N,N,Y,Y,Y,Year-1,N,Check_electron,100.25,4753.85
4050,0,M,1,Y,N,58,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,98.9,5780.7
4052,1,F,1,N,N,30,N,No_phone,DSL,N,N,Y,N,Y,N,Per_month,Y,Check_electron,40.3,1172.95
4053,0,M,1,N,N,11,Y,Y,DSL,Y,Y,N,N,N,N,Per_month,N,Bank_transfer_auto,60.25,662.95
4056,1,F,0,N,N,3,N,No_phone,DSL,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,50.6,155.35
4057,0,F,0,Y,Y,72,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,24.9,1859.2
4060,0,M,0,Y,Y,54,Y,Y,DSL,N,N,Y,N,N,Y,Year-2,N,Credit_card_auto,63.35,3409.1
4062,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,70.5,70.5
4063,1,F,0,N,N,10,Y,Y,Fiber optic,N,Y,Y,N,N,Y,Per_month,Y,Check_electron,94.85,953.45
4064,0,F,0,N,N,1,Y,N,DSL,Y,N,N,N,N,N,Per_month,N,Check_electron,50.15,50.15
4066,0,M,0,N,N,56,Y,Y,DSL,Y,Y,N,Y,N,N,Year-1,Y,Bank_transfer_auto,64.65,3665.55
4067,0,F,0,Y,N,68,Y,N,DSL,Y,Y,N,Y,Y,Y,Year-2,Y,Bank_transfer_auto,79.6,5515.8
4068,0,F,0,Y,Y,14,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Check_mailed,19.5,272
4072,0,M,1,N,N,9,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,79.55,718.55
4077,0,F,1,Y,Y,14,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,95.8,1346.3
4078,1,M,0,Y,Y,22,Y,N,DSL,Y,N,Y,Y,Y,N,Year-1,Y,Bank_transfer_auto,67.5,1544.05
4079,0,F,0,Y,N,10,Y,Y,Fiber optic,Y,N,N,N,N,N,Per_month,Y,Credit_card_auto,78.15,765.15
4080,0,F,0,Y,Y,29,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,26.1,692.55
4081,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,69.6,69.6
4083,1,F,1,Y,N,68,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,100.2,6851.65
4085,0,F,0,N,N,30,N,No_phone,DSL,N,N,N,Y,N,Y,Year-1,Y,Credit_card_auto,40.35,1187.05
4086,0,F,0,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,N,Year-2,N,Credit_card_auto,79.2,5401.9
4087,0,F,0,N,N,10,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.9,247
4088,1,M,0,N,N,7,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,73.6,520
4090,0,F,0,N,Y,1,Y,N,DSL,Y,N,N,N,N,N,Per_month,N,Check_mailed,49.9,49.9
4091,0,F,0,N,N,20,Y,Y,DSL,N,Y,N,Y,N,Y,Per_month,Y,Credit_card_auto,68.9,1370.35
4092,0,F,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.25,20.25
4096,0,F,0,N,N,20,Y,N,Fiber optic,Y,N,Y,N,Y,N,Per_month,Y,Bank_transfer_auto,89.4,1871.15
4097,0,M,0,N,Y,64,Y,N,Fiber optic,N,Y,N,Y,Y,Y,Per_month,Y,Credit_card_auto,99.15,6171.2
4102,0,M,0,Y,Y,7,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,44.75,333.65
4105,0,F,0,Y,Y,67,Y,Y,Fiber optic,Y,N,N,Y,Y,Y,Year-2,N,Credit_card_auto,106.7,7009.5
4106,1,F,1,Y,N,24,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,93.55,2264.05
4107,0,F,0,Y,N,72,Y,Y,Fiber optic,Y,Y,N,N,N,Y,Year-2,Y,Credit_card_auto,94.45,6921.7
4112,0,F,0,N,N,59,Y,Y,Fiber optic,Y,Y,Y,N,N,Y,Per_month,Y,Bank_transfer_auto,99.45,5623.7
4113,0,M,0,N,N,36,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Credit_card_auto,20.35,695.85
4114,0,F,0,Y,Y,51,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.95,1028.75
4116,0,F,0,Y,Y,20,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,19.7,395.6
4119,0,M,0,N,N,35,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Check_mailed,19.15,638
4121,1,M,1,Y,N,27,Y,Y,Fiber optic,N,Y,Y,N,N,Y,Per_month,Y,Check_electron,95.55,2510.2
4122,0,M,0,N,Y,53,Y,N,DSL,Y,Y,N,Y,N,N,Year-1,N,Credit_card_auto,62.85,3419.5
4126,0,M,0,Y,Y,6,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.55,122.9
4127,0,M,0,N,Y,56,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,24.8,1424.2
4128,1,M,0,N,N,57,N,No_phone,DSL,N,Y,N,N,Y,N,Per_month,Y,Check_electron,39.3,2111.45
4132,1,F,0,N,N,13,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,23.9,300.8
4134,0,F,0,Y,N,55,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Credit_card_auto,103.65,5676.65
4135,0,F,0,Y,Y,36,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,92.9,3379.25
4139,0,M,1,N,N,24,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,80.5,2088.45
4140,1,F,0,N,N,63,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Year-1,N,Bank_transfer_auto,99.9,6137
4142,0,F,0,N,N,67,Y,N,DSL,Y,Y,N,Y,N,N,Year-1,N,Credit_card_auto,60.5,3870
4143,1,M,0,N,N,25,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,84.8,2043.45
4147,0,M,1,Y,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,24.85,1901
4150,0,M,1,Y,N,7,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,89.0,605.45
4152,0,M,0,Y,N,65,Y,Y,DSL,Y,N,Y,Y,N,Y,Year-2,N,Bank_transfer_auto,76.15,4929.55
4153,0,M,0,N,N,27,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.3,595.05
4155,0,F,1,N,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,117.35,8436.25
4157,0,M,0,N,N,11,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Credit_card_auto,45.2,492
4161,0,M,1,N,N,2,Y,N,DSL,N,N,Y,N,N,N,Per_month,N,Check_mailed,49.95,107.1
4162,0,F,0,Y,Y,72,N,No_phone,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,65.7,4575.35
4165,0,M,0,N,N,6,Y,Y,Fiber optic,N,N,N,Y,N,Y,Per_month,Y,Bank_transfer_auto,87.95,522.35
4167,0,F,0,Y,N,50,Y,Y,DSL,N,N,Y,N,Y,Y,Year-1,N,Bank_transfer_auto,75.7,3876.2
4169,1,F,0,N,N,15,Y,N,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,101.25,1457.25
4170,0,M,0,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,115.15,8349.45
4171,1,M,0,N,N,9,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,18.95,185.6
4172,0,F,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.5,19.5
4174,1,F,0,N,N,37,N,No_phone,DSL,N,N,N,Y,N,N,Per_month,N,Credit_card_auto,28.6,973.55
4179,0,M,1,N,N,12,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Credit_card_auto,73.3,828.05
4181,0,F,0,Y,N,62,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,101.35,6164.7
4182,1,F,1,N,N,29,Y,Y,Fiber optic,N,N,N,Y,Y,Y,Per_month,N,Check_electron,98.65,2862.75
4184,1,M,1,Y,N,5,Y,Y,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Bank_transfer_auto,79.9,343.95
4186,0,M,0,N,Y,62,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-2,Y,Check_electron,104.05,6590.5
4187,0,F,0,Y,Y,36,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,20.25,717.95
4190,1,F,0,Y,N,11,Y,Y,Fiber optic,Y,N,N,Y,Y,N,Per_month,Y,Credit_card_auto,96.2,1222.05
4192,0,M,0,N,N,23,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,20.15,405.6
4193,0,M,0,N,N,10,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,19.75,208.25
4194,0,F,0,Y,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,25.95,1801.9
4195,0,F,1,N,N,45,Y,Y,DSL,Y,N,N,Y,N,Y,Per_month,Y,Check_electron,70.05,3062.45
4196,0,F,0,Y,Y,70,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,24.05,1764.75
4197,0,F,0,N,Y,22,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,84.75,1816.75
4198,0,F,0,Y,Y,52,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,23.05,1255.1
4199,1,M,0,Y,N,55,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-1,Y,Check_electron,104.15,5743.05
4200,0,F,0,N,N,65,N,No_phone,DSL,Y,N,Y,Y,Y,Y,Year-2,N,Credit_card_auto,59.95,3921.1
4204,0,M,1,N,N,5,Y,N,Fiber optic,N,Y,N,N,N,Y,Per_month,Y,Check_electron,85.55,408.5
4205,0,F,0,Y,Y,24,Y,Y,DSL,Y,N,Y,N,Y,Y,Year-2,N,Credit_card_auto,78.6,1846.65
4206,0,F,0,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,116.8,8456.75
4207,0,M,0,N,N,21,N,No_phone,DSL,Y,N,N,Y,Y,N,Per_month,Y,Check_mailed,43.55,1011.5
4208,0,M,0,Y,N,69,N,No_phone,DSL,N,Y,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,60.8,4263.4
4209,0,M,0,Y,Y,44,Y,N,DSL,N,Y,N,Y,N,N,Per_month,Y,Bank_transfer_auto,54.9,2549.1
4210,0,F,1,Y,Y,61,Y,Y,DSL,N,N,Y,N,Y,N,Year-1,Y,Check_electron,65.2,3965.05
4212,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,N,Check_electron,90.6,90.6
4213,1,F,0,N,N,6,Y,N,DSL,N,N,N,Y,N,N,Per_month,Y,Bank_transfer_auto,50.8,288.05
4214,1,M,0,N,N,4,Y,Y,Fiber optic,N,Y,N,N,N,Y,Per_month,Y,Check_electron,90.05,368.1
4216,0,M,0,N,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,92.0,6632.75
4219,0,F,0,N,N,48,Y,N,Fiber optic,N,Y,N,N,N,N,Year-1,N,Check_electron,75.15,3772.65
4220,0,M,0,Y,Y,55,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.5,1026.35
4223,0,M,0,N,N,3,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,70.3,220.4
4224,0,F,0,Y,N,71,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.6,1416.5
4225,0,M,0,Y,N,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.25,158.35
4226,1,F,0,Y,N,3,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,75.85,256.6
4228,1,M,0,Y,Y,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,68.5,68.5
4230,1,M,0,N,N,11,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,Y,Check_electron,73.5,791.75
4231,0,M,0,N,N,71,Y,Y,DSL,Y,Y,Y,Y,N,Y,Year-2,N,Bank_transfer_auto,80.6,5708.2
4233,0,F,0,Y,N,33,N,No_phone,DSL,Y,N,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,59.55,2016.3
4234,0,F,0,N,N,16,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.05,326.65
4240,1,M,0,N,N,8,Y,Y,Fiber optic,N,Y,Y,N,Y,N,Per_month,Y,Check_electron,94.0,773.65
4244,0,M,0,Y,Y,46,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.75,856.5
4245,0,M,0,Y,Y,63,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.7,1275.85
4246,0,M,0,Y,Y,68,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Year-2,Y,Check_electron,110.2,7467.5
4249,0,F,0,Y,Y,10,Y,N,DSL,N,Y,Y,N,N,Y,Year-1,Y,Check_mailed,65.9,660.05
4251,0,F,0,Y,Y,24,N,No_phone,DSL,Y,Y,Y,Y,N,Y,Year-2,Y,Check_mailed,52.5,1208.15
4252,0,F,0,N,N,19,Y,Y,DSL,N,N,Y,N,N,N,Per_month,Y,Check_mailed,56.1,1033.9
4255,1,M,0,Y,N,13,Y,Y,DSL,N,N,Y,N,Y,Y,Year-1,Y,Check_mailed,75.3,989.45
4256,0,F,0,Y,N,70,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,26.0,2006.95
4259,1,F,0,N,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,19.6,59.75
4261,0,M,0,N,N,57,Y,N,DSL,N,Y,N,Y,N,N,Year-1,Y,Check_mailed,54.65,3134.7
4262,1,M,1,N,N,2,Y,N,DSL,Y,N,Y,N,Y,N,Per_month,N,Bank_transfer_auto,66.4,94.55
4263,0,F,0,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,115.55,8312.4
4264,0,F,1,N,N,46,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,104.45,4863.85
4266,1,M,0,N,N,62,Y,Y,Fiber optic,Y,Y,N,Y,N,Y,Year-1,N,Check_electron,102.0,6529.25
4267,0,F,0,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,91.15,6637.9
4268,0,M,0,Y,Y,35,Y,N,Fiber optic,N,Y,N,Y,Y,N,Year-1,Y,Check_electron,89.7,3165.6
4269,1,M,0,Y,N,17,Y,Y,Fiber optic,Y,Y,Y,N,N,N,Per_month,N,Credit_card_auto,90.2,1454.15
4270,0,F,0,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Check_electron,92.4,6786.1
4271,0,F,0,Y,Y,28,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.9,543
4272,1,M,0,Y,N,56,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,25.15,1327.15
4273,1,F,0,N,N,31,Y,Y,Fiber optic,N,N,N,Y,N,N,Per_month,Y,Credit_card_auto,79.85,2404.15
4275,0,F,0,N,N,1,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,25.75,25.75
4278,0,F,0,Y,N,48,Y,N,Fiber optic,N,Y,Y,N,Y,Y,Year-1,Y,Check_electron,97.05,4692.95
4280,0,M,0,Y,Y,64,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,19.7,1274.05
4281,0,M,0,N,N,50,N,No_phone,DSL,Y,Y,N,N,N,N,Per_month,Y,Check_mailed,35.0,1782.4
4282,0,F,0,Y,Y,52,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,N,Bank_transfer_auto,101.25,5301.1
4283,0,M,1,Y,N,4,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.2,280.35
4286,0,M,0,Y,N,9,Y,Y,Fiber optic,Y,N,N,N,N,Y,Per_month,Y,Check_electron,88.05,801.3
4290,1,F,0,Y,Y,1,N,No_phone,DSL,N,N,N,Y,Y,N,Per_month,N,Check_electron,40.1,40.1
4291,0,F,0,Y,Y,64,Y,Y,Fiber optic,Y,Y,N,Y,Y,Y,Year-2,N,Bank_transfer_auto,110.3,6997.3
4293,1,F,0,N,N,14,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_mailed,89.8,1129.1
4295,0,M,1,Y,N,67,Y,N,DSL,Y,Y,N,Y,N,N,Year-1,Y,Bank_transfer_auto,60.95,4119.4
4296,1,F,0,Y,Y,35,Y,Y,DSL,Y,N,Y,Y,Y,N,Per_month,N,Check_electron,72.25,2568.55
4298,0,M,0,N,N,10,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,46.0,492.1
4303,0,F,0,Y,N,45,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,25.5,1121.05
4304,0,F,0,Y,N,49,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,19.0,918.7
4306,0,M,0,Y,Y,40,Y,Y,Fiber optic,Y,Y,N,Y,Y,Y,Per_month,Y,Credit_card_auto,110.1,4469.1
4310,0,M,0,N,N,72,N,No_phone,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,65.6,4566.5
4313,0,F,0,N,N,23,Y,N,Fiber optic,N,Y,N,Y,N,N,Per_month,Y,Check_mailed,79.1,1783.75
4315,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,N,Check_electron,79.55,79.55
4316,0,M,0,N,N,69,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Check_mailed,90.65,6322.1
4320,0,M,0,Y,N,71,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_electron,20.85,1539.75
4323,1,F,0,N,N,32,Y,Y,Fiber optic,N,N,N,N,Y,N,Year-1,N,Check_electron,84.05,2781.85
4325,0,M,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,20.75,20.75
4326,1,M,0,N,N,1,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,89.1,89.1
4327,0,F,0,N,N,7,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,69.9,497.3
4328,0,F,0,Y,N,15,Y,Y,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,51.1,711.15
4329,1,F,0,Y,Y,17,Y,Y,Fiber optic,Y,N,Y,N,Y,N,Per_month,N,Check_electron,94.4,1607.2
4333,0,M,0,Y,N,31,Y,Y,Fiber optic,Y,Y,N,Y,N,N,Per_month,Y,Credit_card_auto,90.55,2929.75
4334,0,F,0,N,N,11,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,N,Check_electron,76.4,838.7
4336,0,F,1,N,N,72,Y,Y,Fiber optic,Y,Y,N,Y,Y,Y,Year-2,Y,Bank_transfer_auto,110.1,7746.7
4337,0,F,1,N,N,71,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Credit_card_auto,99.65,6951.15
4338,0,M,1,N,N,5,N,No_phone,DSL,N,N,Y,Y,Y,N,Per_month,N,Credit_card_auto,45.4,214.75
4343,1,F,1,N,N,8,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,75.75,606.25
4344,0,F,0,N,N,68,Y,Y,DSL,N,Y,Y,N,Y,Y,Year-2,Y,Check_electron,80.65,5330.2
4345,0,M,0,Y,Y,69,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Credit_card_auto,20.55,1403.1
4346,0,F,0,Y,N,42,Y,Y,DSL,Y,Y,N,Y,N,N,Per_month,Y,Credit_card_auto,66.4,2727.8
4348,1,F,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,19.1,19.1
4351,0,F,0,N,N,7,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.35,150.6
4355,0,F,0,Y,N,6,Y,Y,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,50.35,314.55
4356,0,F,0,N,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,18.8,56
4357,0,F,0,Y,N,15,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,20.45,330.8
4360,0,M,1,Y,N,31,Y,Y,Fiber optic,Y,N,N,N,Y,N,Per_month,N,Check_electron,89.45,2807.65
4363,0,F,0,Y,N,56,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Bank_transfer_auto,85.6,4902.8
4369,1,M,0,N,N,3,N,No_phone,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,24.75,66.95
4375,0,M,0,N,N,66,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,114.3,7383.7
4376,0,F,0,N,N,45,Y,N,Fiber optic,Y,Y,N,N,Y,Y,Year-1,Y,Check_electron,100.3,4483.95
4377,0,F,0,Y,N,22,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Credit_card_auto,80.0,1706.45
4383,0,M,0,Y,N,63,Y,Y,DSL,Y,Y,Y,Y,N,Y,Year-1,N,Credit_card_auto,80.0,5040.2
4384,1,F,0,Y,N,2,Y,N,Fiber optic,N,Y,Y,N,N,N,Per_month,N,Bank_transfer_auto,79.7,165
4385,0,M,0,N,N,21,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Check_mailed,20.35,422.7
4388,0,F,0,N,N,17,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.4,358.05
4392,0,M,0,Y,Y,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.2,19.2
4393,1,F,0,Y,N,21,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,86.5,1808.7
4397,0,F,0,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,N,Year-2,Y,Bank_transfer_auto,103.95,7556.9
4401,0,F,1,Y,Y,46,Y,Y,Fiber optic,Y,Y,N,Y,Y,Y,Per_month,Y,Check_electron,110.2,4972.1
4404,0,M,0,N,N,24,Y,N,Fiber optic,N,Y,Y,N,N,Y,Per_month,Y,Check_electron,89.55,2187.15
4406,0,F,0,N,N,37,Y,Y,DSL,Y,Y,Y,Y,Y,N,Per_month,Y,Credit_card_auto,78.9,2976.95
4408,0,F,0,Y,Y,72,Y,Y,DSL,Y,N,Y,N,Y,N,Year-2,Y,Bank_transfer_auto,71.45,5025.85
4410,0,F,0,Y,N,16,Y,N,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Bank_transfer_auto,94.65,1461.15
4413,1,F,1,N,N,17,Y,N,Fiber optic,N,Y,Y,N,Y,N,Per_month,Y,Check_electron,89.15,1496.9
4416,0,F,0,Y,N,17,Y,Y,DSL,N,Y,N,N,Y,Y,Per_month,Y,Bank_transfer_auto,75.4,1322.55
4418,1,M,0,Y,N,58,Y,N,DSL,Y,Y,Y,N,N,N,Year-1,N,Credit_card_auto,60.3,3563.8
4419,0,F,0,Y,Y,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,21.05,139.75
4420,0,M,0,N,N,27,Y,N,DSL,Y,N,Y,Y,Y,N,Year-1,N,Credit_card_auto,69.35,1927.3
4421,0,M,0,Y,N,34,Y,Y,Fiber optic,N,Y,N,N,N,Y,Per_month,N,Check_mailed,88.85,3000.25
4422,0,M,0,N,N,30,Y,N,Fiber optic,N,Y,N,N,Y,Y,Year-1,Y,Bank_transfer_auto,97.0,3021.3
4424,1,M,0,N,Y,1,N,No_phone,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,24.75,24.75
4425,0,M,0,Y,Y,14,Y,Y,DSL,Y,Y,N,N,N,Y,Per_month,N,Check_mailed,69.2,944.65
4426,0,F,0,N,Y,16,Y,Y,Fiber optic,N,N,N,Y,N,N,Year-1,Y,Credit_card_auto,79.5,1264.2
4428,1,M,0,Y,Y,19,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Per_month,N,Check_electron,103.3,2012.7
4429,0,F,0,Y,Y,70,Y,Y,DSL,Y,Y,Y,Y,Y,N,Year-2,N,Bank_transfer_auto,79.7,5743.3
4430,0,F,0,Y,Y,32,Y,N,DSL,Y,Y,N,Y,N,N,Per_month,N,Bank_transfer_auto,61.4,1864.65
4438,0,M,0,Y,Y,51,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,24.95,1222.25
4439,0,M,0,Y,Y,28,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,20.3,487.95
4440,0,M,0,N,N,43,Y,N,DSL,N,Y,N,N,N,Y,Year-2,Y,Check_electron,60.0,2548.55
4443,0,F,0,N,N,1,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,44.75,44.75
